Video ID,Title,publishedAt,Duration,Views,Likes,Comments,TranslatedTitle,DurationSec,ContentType,EngageRatio,publishedTime
LxANVS99l9o,영국남자 엄마가 밝히는 한국에 대한 솔직한 소감...?,2019-04-24 11:43:44,1900-01-01 00:07:37,1401445,27262,1264.0,영국남자 엄마가 밝히는 한국에 대한 솔직한 소감...?,457,Longs,0.02035470532200693,12:00:00
7yjIVOwuQJY,50년 동안 밀크티 밖에 모르던 영국 어머니가 한국 전통차를 마셔본다면??!!,2019-04-20 12:33:58,1900-01-01 00:11:21,1555369,29419,898.0,50년 동안 밀크티 밖에 모르던 영국 어머니가 한국 전통차를 마셔본다면??!!,681,Longs,0.019491837628241273,13:00:00
3SJnyKcQ3kQ,영국맘이 한국 맘스터치 먹어보면?!? (Feat. 엄마의손맛?),2019-04-17 11:20:25,1900-01-01 00:10:46,1778608,29502,1118.0,What if the British mom eats Korean mom style?!?(Feat. Mom's hand taste?),646,Longs,0.017215710263307035,11:00:00
_P7uEUBiZZI,한국에서 생애 첫 피부관리 받아본 영국 엄마의 반응?!,2019-04-13 11:30:00,1900-01-01 00:09:01,1406411,33917,966.0,Reaction of a British mother who has been care for her first skin in Korea?!,541,Longs,0.024802849238238323,12:00:00
Xneu5KBtrFg,엄마랑 한국 수산시장 가서 제일 큰 킹크랩 달라고 했더니...!!!😱😍,2019-04-10 11:30:00,1900-01-01 00:10:22,3084987,47788,2167.0,I went to the Korean fish market with my mom and asked for the biggest king crab ... !!! 😱😍,622,Longs,0.016192936955650057,12:00:00
2V3IXirVcsE,엄마랑 같이 플라잉 요가 하다가 큰일날뻔한 영국남자!?😳,2019-04-04 11:30:00,1900-01-01 00:10:08,1155444,38149,1138.0,A British man who was almost a big deal with her mother!,608,Longs,0.03400164785138873,12:00:00
f1talZVCAac,패션위크에서 알바하다가 멘붕온 영국남자?! (백스테이지 공개!!),2019-03-30 11:35:03,1900-01-01 00:12:38,908426,30497,819.0,패션위크에서 알바하다가 멘붕온 영국남자?! (백스테이지 공개!!),758,Longs,0.034472813415732266,12:00:00
NJU7asx2ztw,한국 재래시장에서 깜놀한 영국 엄마! (시장에 온돌의자가 있다고!?),2019-03-27 11:33:40,1900-01-01 00:12:32,2927179,50666,1703.0,한국 재래시장에서 깜놀한 영국 엄마! (시장에 온돌의자가 있다고!?),752,Longs,0.017890603888590345,12:00:00
z3oDXKGxCKU,영국남자가 한국식으로 효도하는 법!! 쇼핑 하울 + 서프라이즈 이벤트?!,2019-03-16 11:44:35,1900-01-01 00:10:40,2652667,61320,3137.0,How a British man is filial in Korean!Shopping Howl + Surprise Event?!,640,Longs,0.024298941405008618,12:00:00
CRTCtI6nGiE,역대급 호텔 딸기뷔페 가보고 사랑에 빠진 영국엄마!!😍🍓🍰,2019-03-13 12:10:05,1900-01-01 00:10:56,2528789,56811,2806.0,역대급 호텔 딸기뷔페 가보고 사랑에 빠진 영국엄마!!😍🍓🍰,656,Longs,0.023575316090033608,12:00:00
unH_Hthsyr4,"상다리 부러지는 한국식 생일상 받고 깜놀한 영국엄마!! (ft. 미역국, 갈비찜, 갈치구이!)",2019-03-09 11:30:00,1900-01-01 00:07:34,3062204,42806,2383.0,"상다리 부러지는 한국식 생일상 받고 깜놀한 영국엄마!! (ft. 미역국, 갈비찜, 갈치구이!)",454,Longs,0.014757018147713215,12:00:00
x1pdGfPsfvQ,영국여사 조쉬엄마의 첫 치맥 먹방 도전!?! (+조쉬 사춘기 썰),2019-03-06 12:55:00,1900-01-01 00:12:23,2761476,66790,3660.0,영국여사 조쉬엄마의 첫 치맥 먹방 도전!?! (+조쉬 사춘기 썰),743,Longs,0.025511719095150563,13:00:00
ZtAOV9BhQ5M,드디어 한국에 처음 와본 우리 엄마 ❤️,2019-02-27 11:32:36,1900-01-01 00:02:58,1130532,44735,4497.0,"Finally, my mom came to Korea for the first time ❤️",178,Longs,0.043547639518386035,12:00:00
jQeGOJdsPgY,이제서야 간장게장 맛을 알게된 한식 만렙 영국남자!! 🦀,2019-02-23 11:30:04,1900-01-01 00:10:19,2149969,32927,2466.0,"Now, the Korean -style Manrep man who learned the taste of soy crab!🦀",619,Longs,0.016462097825596555,12:00:00
JherahzSlvU,허벅지만한 대왕족발 통째로 뜯어먹기🐷 족발 골목에서 인생 족발 찾았다!!,2019-02-13 11:36:38,1900-01-01 00:11:14,1361057,24938,1822.0,허벅지만한 대왕족발 통째로 뜯어먹기🐷 족발 골목에서 인생 족발 찾았다!!,674,Longs,0.019661189795871885,12:00:00
hsnYsYpV6aE,인터뷰하면서 1++한우 8인분 순삭해버린 알리타 배우 + 감독?! (너무 좋아함ㅋㅋㅋ),2019-02-06 12:37:24,1900-01-01 00:13:19,10493015,127636,6351.0,인터뷰하면서 1++한우 8인분 순삭해버린 알리타 배우 + 감독?! (너무 좋아함ㅋㅋㅋ),799,Longs,0.012769161199140571,13:00:00
-PvkIWX_J1E,한국음식을 처음 먹어본 알리타 주인공의 반응!? (동공지진 주의!),2019-02-02 11:36:40,1900-01-01 00:04:58,905489,13791,912.0,한국음식을 처음 먹어본 알리타 주인공의 반응!? (동공지진 주의!),298,Longs,0.016237635134165075,12:00:00
QMaRjUS4Jtw,괴물 짜장면 + 괴물 탕수육 너무 맛있어서 깜놀😭 샘 해밍턴의 첫 대왕 도전먹방!!,2019-01-30 11:35:33,1900-01-01 00:10:41,3910100,62029,3894.0,Monster Jjajangmyeon + Monster sweet and sour pork is so delicious.,641,Longs,0.0168596711081558,12:00:00
uEPJBTPC1Zw,“미친넘”맛 매운 치즈 등갈비!? 먹다 진짜 미쳐버린 영국남자!!,2019-01-24 12:55:39,1900-01-01 00:11:36,2844788,44768,1898.0,“미친넘”맛 매운 치즈 등갈비!? 먹다 진짜 미쳐버린 영국남자!!,696,Longs,0.016404034325229157,13:00:00
Kf5EdDMrN9E,무한리필 한우가 2만원?! 먹어보고 멘붕온 영국남자들😱,2019-01-16 11:50:55,1900-01-01 00:11:51,2263366,32235,2076.0,무한리필 한우가 2만원?! 먹어보고 멘붕온 영국남자들😱,711,Longs,0.015159280469884235,12:00:00
iLMn6sNGfNw,인생 백순대 먹방!! 순대 먹으러 한국까지 온 영국인~?!,2019-01-02 11:30:02,1900-01-01 00:11:51,2183927,38183,3295.0,인생 백순대 먹방!! 순대 먹으러 한국까지 온 영국인~?!,711,Longs,0.018992393060757066,12:00:00
hXY_J1E71m0,얘기좀 해봅시다. 변화가 있을거예요.,2018-12-26 11:30:00,1900-01-01 00:05:20,794357,23380,1978.0,Let's talk about it.There will be a change.,320,Longs,0.031922674565717936,12:00:00
0mMXMpbXg48,족발 + 막국수를 처음 먹어본 영국인들의 반응!?,2018-12-12 11:28:12,1900-01-01 00:10:53,7793371,92129,5013.0,족발 + 막국수를 처음 먹어본 영국인들의 반응!?,653,Longs,0.012464695957628604,11:00:00
IfofLeL6duQ,붕어빵을 처음 먹어본 영국인들의 반응!!,2018-12-05 12:49:26,1900-01-01 00:12:05,5495360,76652,5540.0,The reaction of the British who had eaten Taiyaki for the first time !!,725,Longs,0.014956617946776917,13:00:00
FVGUvbuuFx0,4년만에 만난 영국 귀족 테드의 첫 한식 먹방!? (저희 과거를 털어봤어요!!),2018-11-28 11:44:08,1900-01-01 00:10:15,1779662,36425,2248.0,The first Korean food of the British aristocrat Ted met in 4 years!?(We've brushed our past !!),615,Longs,0.02173053085361153,12:00:00
0QmxP64UJuk,2년만에 돌아온 영국 신사의 한국 고깃집 먹방!! (feat. 손흥민 선수 최애 맛집),2018-11-21 11:55:38,1900-01-01 00:12:25,5487633,75882,5233.0,2년만에 돌아온 영국 신사의 한국 고깃집 먹방!! (feat. 손흥민 선수 최애 맛집),745,Longs,0.014781418509583276,12:00:00
_3gT9QS7hcI,런던 힙스터들이 간다는 핫한 한국 퓨전 맛집 먹방! (인생만두 + JMT 옛날통닭!!),2018-10-31 12:34:04,1900-01-01 00:10:14,2642502,43845,2729.0,Hot Korean fusion restaurant Mukbang where London hipsters go!(Life dumplings + jmt old chicken !!),614,Longs,0.01762496300854266,13:00:00
0s9xaIGqL9I,제주 흑돼지 오겹살 + 껍데기에 두 손 두 발 다 든 세계 탑모델 “럭키 블루 스미스”,2018-10-24 12:01:11,1900-01-01 00:14:02,12114766,188924,9658.0,Jeju Black Pork Pork Belly + Shell World Top Model “Lucky Blue Smith”,842,Longs,0.016391732205145358,12:00:00
WrfI1S7ddQY,한국인 할리우드 배우가 소개해준 LA갈비 맛집!? (미국 갈비 1인분 사이즈에 깜놀!!),2018-09-27 11:30:00,1900-01-01 00:10:57,1275295,21795,1529.0,한국인 할리우드 배우가 소개해준 LA갈비 맛집!? (미국 갈비 1인분 사이즈에 깜놀!!),657,Longs,0.018289101737245107,12:00:00
dubCgaeLTrU,"한국 아이스크림 처음 먹어본 미국인들의 반응 2탄!!! (스크류바, 더위사냥, 아맛나, 바밤바, 아이스요구르트)",2018-09-20 11:28:16,1900-01-01 00:11:56,2419403,36496,2902.0,The first Korean ice cream reaction was reacted to Americans !!!),716,Longs,0.016284182502873643,11:00:00
s8H6aKb6Hjc,맘스터치 전메뉴 털기 먹방! 키노시타 유카와 2대1 대결!! (버거 종류 왜 이렇게 많아요!?!😂),2018-09-16 10:05:39,1900-01-01 00:11:57,2257505,41058,2280.0,맘스터치 전메뉴 털기 먹방! 키노시타 유카와 2대1 대결!! (버거 종류 왜 이렇게 많아요!?!😂),717,Longs,0.019197299673754876,10:00:00
CrRKQJGq2RE,우리가 변하는 이유...,2018-09-12 12:43:06,1900-01-01 00:11:33,847420,24966,3029.0,우리가 변하는 이유...,693,Longs,0.03303556677916499,13:00:00
2ntxjoA2JKM,Top Youtubers try the ORIGINAL Korean FIRE CHICKEN! (ORIGIN of the Korean Fire Noodle Challenge),2018-09-05 12:34:38,1900-01-01 00:10:03,1433678,26142,1822.0,Top Youtubers try the ORIGINAL Korean FIRE CHICKEN! (ORIGIN of the Korean Fire Noodle Challenge),603,Longs,0.019505077151215265,13:00:00
y5Wvng_secg,한복 헤어+메이크업 처음 받고 변신한 영국부부의 마지막 밤 데이트...?!,2018-08-30 11:41:03,1900-01-01 00:12:35,1970910,43610,2458.0,한복 헤어+메이크업 처음 받고 변신한 영국부부의 마지막 밤 데이트...?!,755,Longs,0.023373974458498866,12:00:00
HW1Ma9d4Hv0,"최고의 ""스태미나 요리"" 양념 장어구이를 처음 먹어본 영국 부부의 반응 (효과최고?!ㅋㅋ)",2018-08-22 11:33:02,1900-01-01 00:08:07,7511520,73855,3859.0,"The first ""stamina dish"" seasoned eel, the British couple's reaction (the best effect?!)",487,Longs,0.010345975248684688,12:00:00
4lzLUHp9kn4,흔한 한국 슈퍼에서 장보다가 깜짝 놀란 영국부부!?,2018-08-15 11:34:36,1900-01-01 00:10:28,4919141,58789,2472.0,The British couple surprised me in a common Korean supermarket!?,628,Longs,0.012453597081279029,12:00:00
k4SbsGY-Mgw,영국부부가 롯데월드타워 81층에서 먹는 미슐랭 스타★ 한식 (서울 초호화 데이트 끝판왕!),2018-08-08 12:54:20,1900-01-01 00:18:16,3060145,50341,2996.0,영국부부가 롯데월드타워 81층에서 먹는 미슐랭 스타★ 한식 (서울 초호화 데이트 끝판왕!),1096,Longs,0.017429566246043898,13:00:00
YZdQqchCn24,부산 해변에서 더위를 날리는 영국 신부님+아내!!,2018-07-28 11:30:00,1900-01-01 00:06:41,1510314,28337,1034.0,British bride+wife who blows heat from Busan Beach !!,401,Longs,0.019446949442301402,12:00:00
Nf7kI5-nljY,아내에게 한국 배달문화 소개하다가 로맨틱해진 영국 신부님!?,2018-07-25 11:30:01,1900-01-01 00:09:25,3452072,45972,2008.0,British bride who became romantic while introducing a Korean delivery culture to his wife!?,565,Longs,0.013898898980090798,12:00:00
h5s9PtMBdM4,한국의 교육 현실에 깜짝 놀란 케임브리지 졸업생,2018-07-18 11:30:00,1900-01-01 00:10:59,3512135,59935,5281.0,한국의 교육 현실에 깜짝 놀란 케임브리지 졸업생,659,Longs,0.01856876230554919,12:00:00
5j4opomnKcw,한국 야구장에서 삼겹살 구워먹고 깜놀한 영국 부부!!⚾🐷,2018-07-11 11:30:01,1900-01-01 00:10:17,4662927,61601,3337.0,The British couple who were surprised to eat pork belly at the Korean baseball field !!,617,Longs,0.013926445771078981,12:00:00
_SfGe-pwf7w,치맥 먹으러 아내까지 데리고 한국 온 영국신부님!?!,2018-07-04 12:45:21,1900-01-01 00:10:46,6961102,99748,6129.0,"British bride, who came to Korea to eat Chimac!?!",646,Longs,0.01520980442464426,13:00:00
zlkqqDD_V7Y,드디어 한국에 날아온 영국 잉꼬부부! (신부님 + 와이프 제니),2018-06-27 12:14:57,1900-01-01 00:02:37,1579044,31890,3595.0,The British parakeet couple finally flew to Korea!(Bride + Wife Jenny),157,Longs,0.022472458018902578,12:00:00
YWMvfXaOEWE,한국 전투식량을 처음 먹어본 영국 군인들의 반응!?!,2018-06-21 11:30:01,1900-01-01 00:12:45,16005360,215588,13263.0,The reaction of British soldiers who had eaten Korean combat food for the first time!?!,765,Longs,0.014298397536825163,12:00:00
uM2wB-x2NwQ,부산에서 피쉬앤칩스 푸드트럭 개업한 영국남자!! (망삘),2018-06-13 11:58:39,1900-01-01 00:11:05,1472669,26279,1231.0,부산에서 피쉬앤칩스 푸드트럭 개업한 영국남자!! (망삘),665,Longs,0.01868036877261625,12:00:00
XUAxgRQJY3I,미국에서 악어 통구이 먹방 도전!!,2018-06-06 11:34:52,1900-01-01 00:08:00,872902,16520,1133.0,"In the United States, crocodile grilled food challenge !!",480,Longs,0.020223346950745902,12:00:00
UR7QHavBTXI,상어고기=꿀맛!!? 반전있는 전통 두바이 음식!!,2018-05-23 12:25:40,1900-01-01 00:11:27,1007542,24726,1354.0,Shark meat = honey taste !!?Traditional Dubai food with reversal !!,687,Longs,0.025884777011777178,12:00:00
CHBFLG9aYz4,두바이에서 황금으로 만든 3코스 요리 먹다!!,2018-05-19 12:03:12,1900-01-01 00:08:33,985791,18924,893.0,Eat 3 course dishes made from Dubai!,513,Longs,0.020102638388867416,12:00:00
lCPsMawKJLQ,한국 술+안주를 처음 먹어본 데드풀의 반응!?,2018-05-09 13:08:17,1900-01-01 00:14:29,15022330,326098,11585.0,한국 술+안주를 처음 먹어본 데드풀의 반응!?,869,Longs,0.02247873665403436,13:00:00
USrcBpjLj8Y,라이언 레이놀즈와 한강에서 한 잔 했습니다 (티저),2018-05-05 11:30:00,1900-01-01 00:01:26,929560,17532,1642.0,I had a drink on Ryan Reynolds and the Han River (teaser),86,Longs,0.020626963294461897,12:00:00
65OvRb9cKhY,"진짜 북한식당 ""옥류관"" 평양냉면의 맛은!?",2018-05-03 13:48:13,1900-01-01 00:10:27,2515224,44550,4160.0,"Real North Korean Restaurant ""Oryu Pavilion"" Pyongyang Cold Noodle Taste!?",627,Longs,0.019366068389932666,14:00:00
KKWNnKhGjWA,처음 김밥을 먹어본 어벤져스 배우들의 반응?! (실화),2018-04-18 12:23:27,1900-01-01 00:09:20,31150323,595795,24656.0,The reaction of the Avengers actors who had eaten gimbap for the first time?!(True story),560,Longs,0.019917963611484863,12:00:00
QulYH7y0kiw,한국의 이색카페 가보고 깜짝 놀라는 외국인들! (VR + 너구리 + 낮잠!?),2018-04-11 11:30:00,1900-01-01 00:11:03,2621311,43762,1846.0,Foreigners who are surprised to see Korea's unique cafes!(VR + raccoon + nap!?),663,Longs,0.017398927483232626,12:00:00
GUYhcqrV3n0,한국 패스트푸드 왕중왕전: 맘스터치 vs 이삭토스트?!?🍔 외국인 입맛에 제일 잘 맞는 한국 패스트푸드는??,2018-04-07 12:08:57,1900-01-01 00:08:54,5500007,51154,5512.0,Korean Fast Food King Wangjung Wang: Mom's VS Isaac Toast?!?,534,Longs,0.010302895978132392,12:00:00
5zZDqvIptQg,한국 매운음식 왕중왕전: 외국인도 중독되는 매운 음식 최강자는?!,2018-04-04 11:30:00,1900-01-01 00:12:09,3361954,39617,1744.0,Korea Spicy Food Wangjung King: What is the strongest spicy food that is addicted to foreigners?!,729,Longs,0.01230266684196155,12:00:00
AfSNPUs-Ks0,한국 배달음식 왕중왕전: 외국인 입맛에 최고 잘 맞는 배달음식은?!,2018-03-28 11:41:08,1900-01-01 00:10:12,5478899,54753,2783.0,한국 배달음식 왕중왕전: 외국인 입맛에 최고 잘 맞는 배달음식은?!,612,Longs,0.010501379930529839,12:00:00
UmdiKxqdpJ8,흔한 한국 영화관 간식 먹어보고 깜짝 놀란 영국인!!,2018-03-21 11:37:45,1900-01-01 00:10:00,3148893,34339,1907.0,흔한 한국 영화관 간식 먹어보고 깜짝 놀란 영국인!!,600,Longs,0.011510711859691644,12:00:00
zrOu-RoRhlI,레전드 노르웨이 스키선수들의 한국 벌꿀집 먹방!?!,2018-03-10 11:56:50,1900-01-01 00:04:04,1825863,24951,1168.0,레전드 노르웨이 스키선수들의 한국 벌꿀집 먹방!?!,244,Longs,0.014305016312833986,12:00:00
jWPL-pksl-4,유럽에 없는 한국 과일 먹고 깜짝 놀란 체코 스키선수들!!,2018-03-07 11:36:34,1900-01-01 00:07:14,3615898,32126,1857.0,Czech ski players who are surprised to eat Korean fruits that are not in Europe !!,434,Longs,0.00939821864444185,12:00:00
iGJP9YjkNEc,강원도 산골짜기에 숨어있는 야외온천을 처음 가본 영국남자!!,2018-03-03 11:30:00,1900-01-01 00:06:21,1726738,28767,1162.0,강원도 산골짜기에 숨어있는 야외온천을 처음 가본 영국남자!!,381,Longs,0.017332681622805546,12:00:00
zI7MLjOOpM4,홍어 보다 냄새 심한 음식 찾았다: 스웨덴🇸🇪썩힌 청어!!!🤢,2018-02-28 11:30:01,1900-01-01 00:08:40,1550053,21369,1464.0,I found food that is more odor than skate: Sweden 🇸🇪 rotten herring !!! 🤢,520,Longs,0.014730464055100052,12:00:00
XFJBNSQRgbo,한국 고구마피자 먹고 이민 결정한 가나 스켈레톤 선수!,2018-02-26 12:02:45,1900-01-01 00:08:37,2490166,39147,2022.0,"Ghana Skeleton, who decided to immigrate and immigrated to Korean sweet potatoes!",517,Longs,0.01653263276424142,12:00:00
B7i3yaS8Htw,아이스하키에서 한국 꼬마들한테 박살난 영국남자!!,2018-02-20 13:00:20,1900-01-01 00:09:06,467392,10840,447.0,A British man smashed by Korean kids in ice hockey !!,546,Longs,0.024148894290017802,13:00:00
P-Ov-WcQYTw,퀸연아의 뒤를 이을 대한민국 피겨스케이트 선수!!,2018-02-19 12:45:18,1900-01-01 00:08:19,846878,17422,871.0,Korean figure skating player who will succeed Queen Yuna !!,499,Longs,0.02160051388747848,13:00:00
S3H7ACY7itc,흔한 한국 음료수를 마셔보고 깜짝 놀란 노르웨이 올림픽 스키선수들!?,2018-02-18 11:40:48,1900-01-01 00:08:36,6289414,59523,3830.0,흔한 한국 음료수를 마셔보고 깜짝 놀란 노르웨이 올림픽 스키선수들!?,516,Longs,0.010072957512416896,12:00:00
P1yrP4VTHFs,한국 건강음료를 처음 먹어본 올림픽 영웅들의 반응!!,2018-02-16 11:30:03,1900-01-01 00:08:40,1515074,19094,1034.0,한국 건강음료를 처음 먹어본 올림픽 영웅들의 반응!!,520,Longs,0.013285159668768655,12:00:00
Eql2CLHzpEU,평창에서 얼음 범퍼카 + 스노모빌래프팅!?!,2018-02-14 11:39:53,1900-01-01 00:08:14,669540,16433,749.0,평창에서 얼음 범퍼카 + 스노모빌래프팅!?!,494,Longs,0.025662395077217195,12:00:00
D503z0qGrH0,평창에서 -22°C 얼음낚시 도전 + 송어 먹방!!,2018-02-12 11:40:39,1900-01-01 00:08:11,1412374,26497,1469.0,-22 ° C in Pyeongchang -Ice Fishing Challenge + Trout Mukbang !!,491,Longs,0.019800704346016,12:00:00
kFGFePZZJ_s,춘천 원조 숯불 닭갈비와 막국수에 뿅간 영국남자!!,2018-02-10 11:31:50,1900-01-01 00:08:25,1931600,29349,2251.0,춘천 원조 숯불 닭갈비와 막국수에 뿅간 영국남자!!,505,Longs,0.016359494719403605,12:00:00
chjObfl72xQ,한국 컵라면+소주를 처음 먹어본 동계올림픽 전설들의 반응!,2018-02-07 11:30:01,1900-01-01 00:08:08,2057844,30783,2035.0,The Korean Cup Ramen+Shochu for the first time.,488,Longs,0.015947758916613698,12:00:00
z2eo_hNtXWQ,평창오는 올림픽 선수들과의 역대급 시리즈!!!,2018-02-03 11:43:35,1900-01-01 00:02:07,298503,9505,839.0,PyeongChango is a series of all -time series with Olympic players !!!,127,Longs,0.03465291806112501,12:00:00
M6Cybu7MAEY,전통 시장음식 왕중왕전: 외국인 입맛에 제일 잘 맞는 통인시장 음식은?,2018-01-31 11:48:53,1900-01-01 00:10:24,3791815,46419,2260.0,Traditional Market Food Wangjung King: What is Tongin Market's food that best suits your taste?,624,Longs,0.012837915351882938,12:00:00
4FqyolTGa4I,외국인 커플(?)이 꼽은 한국 최고 데이트코스!?,2018-01-24 11:33:00,1900-01-01 00:11:16,1135353,25863,1532.0,Korea's best date course!?,676,Longs,0.024129059420286026,12:00:00
Jl8Xpe7afrc,한국 삼겹살+소주를 먹어본 메이즈러너 배우들의 반응!?,2018-01-17 12:38:57,1900-01-01 00:09:37,10254665,221459,10003.0,한국 삼겹살+소주를 먹어본 메이즈러너 배우들의 반응!?,577,Longs,0.02257138580343678,13:00:00
VioegwSjypk,한국 치맥 왕중왕전: 외국인 입맛에 제일 잘 맞는 한국 치킨은?!,2018-01-03 11:31:18,1900-01-01 00:10:17,4046985,54095,3237.0,한국 치맥 왕중왕전: 외국인 입맛에 제일 잘 맞는 한국 치킨은?!,617,Longs,0.01416659562612661,12:00:00
TlVAqQnggzI,평창 올림픽에 올 외국인들이 무조건 봐야하는 한국!? (시리즈),2018-01-01 11:49:58,1900-01-01 00:02:06,822567,17013,1294.0,평창 올림픽에 올 외국인들이 무조건 봐야하는 한국!? (시리즈),126,Longs,0.022255937814184133,12:00:00
5t6_ymU6T18,꽈배기 사랑에 빠진 영국남자 (근데 매운도넛 박살 사건!?),2017-12-13 11:53:33,1900-01-01 00:07:43,1895391,27046,1977.0,The British man who fell in love with the pretzel (but the spicy donut smashing!?),463,Longs,0.01531240783563919,12:00:00
01N-M0xwQbY,귀모양 마이크로 ASMR를 처음 경험해본 미친남자!?,2017-11-22 11:30:20,1900-01-01 00:09:11,1598987,21654,0.0,A crazy guy who first experienced the ear -shaped micro ASMR!?,551,Longs,0.01354232398387229,12:00:00
c-UH1QiCEC4,한국 편의점에서 영국남자 조니가 요리를 하면?!,2017-11-15 12:58:05,1900-01-01 00:08:18,3270572,33341,1688.0,If a British man Johnny cooks at a Korean convenience store?!,498,Longs,0.010710358921925584,13:00:00
17uWz5gath4,인천 수산시장에서 초대형 대게+괴물 랍스터 먹방!!,2017-11-08 11:30:00,1900-01-01 00:10:01,8267510,75831,5558.0,"In the Incheon Fisheries Market, the super crab+monster lobster Mukbang !!",601,Longs,0.009844439256801625,12:00:00
Jaml45Cq1Q4,디스코팡팡 타다 따귀맞은 미친남자 조니?!!,2017-11-01 12:01:33,1900-01-01 00:07:06,5611504,102051,5939.0,Disco Pang Fang Tada Full Crazy Man Johnny? !!,426,Longs,0.019244395085524307,12:00:00
CCGxaUkZg6w,"""고연전"" 응원에 박살난 영국인 조니!?!",2017-10-25 11:35:51,1900-01-01 00:07:37,2303487,31993,1715.0,"Johnny, a British who was smashed by the ""Ko Yeonjeon"" cheering!?!",457,Longs,0.014633466566123446,12:00:00
31X8SnfET9s,한국 대학교 축제를 처음 경험해본 영국남자!!,2017-10-21 11:30:01,1900-01-01 00:08:10,2931138,40125,1955.0,British man who first experienced the Korean University Festival !!,490,Longs,0.014356198855188667,12:00:00
SjBcvnXv2lI,한강 밤도깨비 야시장에서 사랑에 빠진 미친남자!?!,2017-10-18 11:30:01,1900-01-01 00:11:48,5316854,69016,3971.0,한강 밤도깨비 야시장에서 사랑에 빠진 미친남자!?!,708,Longs,0.013727478693227236,12:00:00
os1s13hycN0,한국 돌아온 조니의 인생소고기 먹방!! (한우 첫경험),2017-10-11 11:35:56,1900-01-01 00:10:06,7316006,76484,6738.0,Johnny's life meat food!(First experience of Korean beef),606,Longs,0.011375332387644297,12:00:00
oQespirdiRw,미친남자 조니가 한국에 돌아왔다!!!!,2017-10-09 12:09:27,1900-01-01 00:02:12,1388477,26454,3454.0,A crazy man Johnny is back in Korea !!!!,132,Longs,0.021540147946274946,12:00:00
5pvkw5KkQuw,콜린퍼스가 직접 말해주는 신사답게 옷입는법!!?,2017-09-30 12:07:59,1900-01-01 00:08:17,1960626,39915,1718.0,How to wear clothes like a gentleman that Colinus tells you !!?,497,Longs,0.021234544477121083,12:00:00
81OBIsQoQIc,한국 치맥을 처음 먹어본 킹스맨 배우들의 반응!?,2017-09-27 12:03:15,1900-01-01 00:07:23,15716813,220505,9605.0,한국 치맥을 처음 먹어본 킹스맨 배우들의 반응!?,443,Longs,0.01464100896282217,12:00:00
_8SBM-aZoTI,추석특집 전 + 송편을 처음 먹어본 영국인들의 반응!?!,2017-09-20 11:52:10,1900-01-01 00:07:38,6150223,64603,2979.0,The reaction of the British who had the first time to eat Chuseok Special + Songpyeon!?!,458,Longs,0.010988544643015383,12:00:00
mw6y8OY10uc,영국남자 킹스맨 되기 2탄 : 카우보이 어휘력 테스트!!,2017-09-06 11:30:42,1900-01-01 00:09:20,1250569,18891,936.0,British man Kingsman Part 2: Cowboy Vocabulary Test !!,560,Longs,0.01585438308481979,12:00:00
mHydD17EDko,말뚝박기를 처음해본 외국인들의 반응?!?,2017-08-30 11:44:05,1900-01-01 00:08:31,3186791,42454,3312.0,Reactions to foreigners who have been pileing for the first time?!?,511,Longs,0.014361155155766412,12:00:00
DB53AX_Q3Xw,살아있는 랍스터로 만든 피자 + 딸기피자 먹방!!,2017-08-09 11:47:07,1900-01-01 00:07:32,1938316,23409,2153.0,Pizza made of living lobster + strawberry pizza!,452,Longs,0.013187736158603653,12:00:00
onmCdOWEk08,대왕 돈가스 + 디진다 돈가스 한꺼번에 도전한 영국남자!!?,2017-08-02 11:40:30,1900-01-01 00:09:39,8653921,74156,5414.0,Daewang pork cutlet + Dijinda pork cutlet challenged the British man !!?,579,Longs,0.009194676031824186,12:00:00
iwmkQ_UZ0T4,영국남자 최초 곱창 먹방하다 심장 떨어질뻔한 영국남자들?!?!,2017-07-26 11:30:01,1900-01-01 00:11:10,5127729,45285,4338.0,British men's first giblet men who almost fell their hearts?!?!?!,670,Longs,0.00967738349667075,12:00:00
M39JBNMjoMw,대전에서 10kg 넘는 팥빙수 도전!!,2017-07-19 12:29:46,1900-01-01 00:10:09,2486971,28700,1972.0,More than 10kg of red bean shaved ice challenge in Daejeon !!,609,Longs,0.012333075053951172,12:00:00
t_8pZJJTQwk,낙지호롱 + 육회탕탕이를 처음 본 영국남자의 목포 맛집 먹방!!,2017-07-12 11:34:46,1900-01-01 00:09:39,2755813,29568,2293.0,Octopus Horong + Yukhoe Tangtang for the first time to see the Mokpo restaurant of a British man !!,579,Longs,0.011561379527565913,12:00:00
8Gi3SwGyyVE,한국 휴게소에 처음 가본 영국인들의 반응!?!,2017-07-05 11:30:01,1900-01-01 00:08:50,4892819,42129,3277.0,The reaction of the British who first went to the Korea Rest Area!?!,530,Longs,0.009280130738537435,12:00:00
kv6gWxZl9Jc,전라도 밥상 스케일에 깜짝 놀란 영국인들!!!,2017-06-28 12:32:21,1900-01-01 00:11:09,6657499,54861,6910.0,The British are surprised by Jeolla -do's table scale !!!,669,Longs,0.009278409204417455,13:00:00
UkJZb8VeQfk,매운 안동찜닭 + 안동소주 처음 먹어본 영국인의 반응!!?,2017-06-21 11:30:01,1900-01-01 00:08:11,2527069,29343,2774.0,Spicy Andong Steamed Chicken + Andong Soju The first British reaction !!?,491,Longs,0.01270918997463069,12:00:00
